0.08565230767283905, 0.8049406155433636
0.2894308843808455, 0.8221856238686509
0.49320761116305056, 0.8390449226642427
0.6969917376484627, 0.857447059578617
0.9007758641338752, 0.8758491964929913
1.10456184054509, 0.8946370429370611
1.3083552166595116, 0.9149677274999133
1.5121504426997354, 0.9356841215924614
1.7159475186657616, 0.9567862252147048
1.9197482944833906, 0.9786597478963397
2.1235546200784254, 1.0016903991670612
2.3273646455250647, 1.0254924694971737
2.531176520897506, 1.0496802493569821
2.7349939460473527, 1.0750251578058774
2.9388113711971986, 1.1003700662547724
3.1426398959018567, 1.1280292318818415
3.346466570680713, 1.1553026879792145
3.5503024950885784, 1.1845046917250657
3.7541421193480478, 1.214478114530308
3.957985443459121, 1.2452229563949417
4.161836167273401, 1.277510636378358
4.3656942907908896, 1.3113411544805564
4.569556114159982, 1.345943091642146
4.773427187158084, 1.3824735764522138
4.977301960007789, 1.4197754803216727
5.181187832412307, 1.4593916413693053
5.385075554742625, 1.4993935119466333
5.588974376627754, 1.5417096397021353
5.792884298067697, 1.5863400246358106
5.996799769285044, 1.6321275381585727
6.200730039908806, 1.6810007279188999
6.404667710235777, 1.7314167557980096
6.608618330043359, 1.7845327503849882
6.8125837492573575, 1.8407344212095318
7.0165621179519695, 1.8996360587419447
7.220557135978797, 1.9620090820416178
7.424568803337844, 2.0278534911085515
7.628604519732314, 2.098712124061528
7.832666135088011, 2.1749706904302433
8.0089326152702, 2.247387423389868
